data,ano,mes,dia_juliano,hora,nucleo_sub_regional,local_recolha,especie,grupo,hcv,hcv_pct,t_ar_c,hr_pct,qa_flags
2021-08-11,2021,8,223,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.43,43.0,36.6,26.7,
2021-08-11,2021,8,223,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.12,112.0,36.6,26.7,
2021-08-12,2021,8,224,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.24,124.0,35.4,31.2,
2021-08-12,2021,8,224,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.87,87.0,33.8,36.9,
2021-08-12,2021,8,224,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.57,57.0,33.8,36.9,
2021-08-16,2021,8,228,14:25,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.92,92.0,31.0,30.3,
2021-08-16,2021,8,228,14:25,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.86,86.0,31.0,30.3,
2021-08-16,2021,8,228,15:00,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.8394,83.94,33.0,31.7,
2021-08-16,2021,8,228,15:00,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.8512,85.12,33.0,31.7,
2021-08-16,2021,8,228,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.69,69.0,37.0,14.3,
2021-08-16,2021,8,228,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.86,86.0,37.0,14.3,
2021-08-17,2021,8,229,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.77,77.0,27.6,42.1,
2021-08-17,2021,8,229,14:00,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,0.39,39.0,27.6,42.1,
2021-08-17,2021,8,229,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.78,78.0,27.6,42.1,
2021-08-17,2021,8,229,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.37,137.0,27.6,42.1,
2021-08-17,2021,8,229,14:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.66,66.0,,,
2021-08-17,2021,8,229,14:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.83,83.0,,,
2021-08-18,2021,8,230,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.06,106.0,23.0,52.0,
2021-08-18,2021,8,230,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.05,105.0,23.0,52.0,
2021-08-18,2021,8,230,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,0.82,82.0,23.0,52.0,
2021-08-18,2021,8,230,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.25,125.0,23.0,52.0,
2021-08-18,2021,8,230,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.73,73.0,32.6,27.6,
2021-08-18,2021,8,230,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.71,71.0,32.6,27.6,
2021-08-18,2021,8,230,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.26,26.0,32.6,27.6,
2021-08-18,2021,8,230,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.04,104.0,32.6,27.6,
2021-08-19,2021,8,231,12:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.36,136.0,28.1,39.6,
2021-08-19,2021,8,231,12:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.75,75.0,28.0,39.4,
2021-08-19,2021,8,231,12:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.54,54.0,28.0,39.4,
2021-08-23,2021,8,235,15:10,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.8473,84.73,33.6,24.0,
2021-08-23,2021,8,235,15:10,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.8719,87.19,33.6,24.0,
2021-08-23,2021,8,235,14:35,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.98,98.0,34.9,17.0,
2021-08-23,2021,8,235,14:35,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.83,83.0,34.9,17.0,
2021-08-24,2021,8,236,11:45,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.42,142.0,32.2,34.2,
2021-08-24,2021,8,236,12:15,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.82,82.0,31.8,30.8,
2021-08-24,2021,8,236,12:15,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.46,46.0,31.8,30.8,
2021-08-24,2021,8,236,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.86,86.0,30.7,41.3,
2021-08-24,2021,8,236,14:00,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,0.36,36.0,30.7,41.3,
2021-08-24,2021,8,236,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.71,71.0,30.7,41.3,
2021-08-24,2021,8,236,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.36,136.0,30.7,41.3,
2021-08-24,2021,8,236,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.6564,65.64,42.8,25.6,
2021-08-24,2021,8,236,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.8575,85.75,42.8,25.6,
2021-08-25,2021,8,237,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,0.88,88.0,22.0,62.0,
2021-08-25,2021,8,237,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.08,108.0,22.0,62.0,
2021-08-25,2021,8,237,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,0.75,75.0,22.0,62.0,
2021-08-25,2021,8,237,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.13,113.0,22.0,62.0,
2021-08-25,2021,8,237,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.79,79.0,33.0,34.6,
2021-08-25,2021,8,237,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.81,81.0,33.0,34.6,
2021-08-25,2021,8,237,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Giesta,Giestais,0.82,82.0,33.0,34.6,
2021-08-25,2021,8,237,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.17,117.0,33.0,34.6,
2021-08-25,2021,8,237,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.6065,60.65,,,
2021-08-25,2021,8,237,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.8588,85.88,,,
2021-08-30,2021,8,242,14:35,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.89,89.0,28.4,28.0,
2021-08-30,2021,8,242,14:35,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.71,71.0,28.4,28.0,
2021-08-30,2021,8,242,14:00,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.6104,61.04,27.8,46.6,
2021-08-30,2021,8,242,14:00,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.5205,52.05,27.8,46.6,
2021-08-30,2021,8,242,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.7258,72.58,29.1,42.0,
2021-08-30,2021,8,242,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.7996,79.96,29.1,42.0,
2021-08-31,2021,8,243,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.31,131.0,30.9,27.7,
2021-08-31,2021,8,243,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.64,64.0,31.2,27.4,
2021-08-31,2021,8,243,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.55,55.0,31.2,27.4,
2021-08-31,2021,8,243,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,0.86,86.0,24.0,44.0,
2021-08-31,2021,8,243,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,0.77,77.0,24.0,44.0,
2021-08-31,2021,8,243,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,0.71,71.0,24.0,44.0,
2021-08-31,2021,8,243,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.16,116.0,24.0,44.0,
2021-08-31,2021,8,243,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.81,81.0,31.0,34.0,
2021-08-31,2021,8,243,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.71,71.0,31.0,34.0,
2021-08-31,2021,8,243,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Giesta,Giestais,0.9,90.0,31.0,34.0,
2021-08-31,2021,8,243,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.1,110.0,31.0,34.0,
2021-09-01,2021,9,244,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.5652,56.52,,,
2021-09-01,2021,9,244,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.7597,75.97,,,
2021-09-06,2021,9,249,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Carqueja,Matos atlânticos,0.7897,78.97,30.8,34.2,
2021-09-06,2021,9,249,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Urze,Matos atlânticos,0.6413,64.13,30.8,34.2,
2021-09-06,2021,9,249,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.76,76.0,32.7,36.0,
2021-09-06,2021,9,249,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.75,75.0,32.7,36.0,
2021-09-07,2021,9,250,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.31,131.0,27.8,46.1,
2021-09-07,2021,9,250,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.71,71.0,26.5,42.9,
2021-09-07,2021,9,250,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.48,48.0,26.5,42.9,
2021-09-16,2021,9,259,11:30,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.33,133.0,29.5,43.6,
2021-09-16,2021,9,259,12:00,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.96,96.0,27.9,59.5,
2021-09-16,2021,9,259,12:00,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.71,71.0,27.9,59.5,
2021-09-20,2021,9,263,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.6031,60.31,24.2,40.3,
2021-09-20,2021,9,263,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.5541,55.41,24.2,40.3,
2021-09-20,2021,9,263,14:20,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.9,90.0,23.2,40.0,
2021-09-20,2021,9,263,14:20,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.91,91.0,23.2,40.0,
2021-09-21,2021,9,264,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.09,109.0,29.0,37.0,
2021-09-21,2021,9,264,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.79,79.0,29.0,37.0,
2021-09-22,2021,9,265,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.22,122.0,25.7,42.2,
2021-09-22,2021,9,265,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.89,89.0,26.5,34.9,
2021-09-22,2021,9,265,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.7,70.0,26.5,34.9,
2021-09-27,2021,9,270,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.22,122.0,30.3,38.0,
2021-09-27,2021,9,270,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.83,83.0,30.3,38.0,
2021-09-27,2021,9,270,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.91,91.0,18.9,79.0,
2021-09-27,2021,9,270,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.94,94.0,18.9,79.0,
2021-09-30,2021,9,273,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.18,118.0,27.2,39.9,
2021-09-30,2021,9,273,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.14,114.0,27.6,35.3,
2021-09-30,2021,9,273,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.86,86.0,27.6,35.3,
2021-10-06,2021,10,279,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.93,93.0,21.2,43.0,
2021-10-06,2021,10,279,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.99,99.0,21.2,43.0,
2021-10-11,2021,10,284,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.89,89.0,21.8,30.0,
2021-10-11,2021,10,284,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.86,86.0,21.8,30.0,
2021-10-11,2021,10,284,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.16,116.0,29.2,37.0,
2021-10-11,2021,10,284,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.76,76.0,29.2,37.0,
2021-10-13,2021,10,286,14:15,,,,,1.24,124.0,25.7,41.0,local_em_falta|especie_em_falta
2021-10-13,2021,10,286,14:45,,,,,0.61,61.0,29.6,31.0,local_em_falta|especie_em_falta
2021-10-19,2021,10,292,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.9847,98.47,28.3,44.0,
2021-10-19,2021,10,292,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.9149,91.49,28.3,44.0,
2021-10-19,2021,10,292,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.81,81.0,25.2,41.0,
2021-10-19,2021,10,292,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.92,92.0,25.2,41.0,
2021-10-26,2021,10,299,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.9955,99.55,24.1,30.0,
2021-10-26,2021,10,299,14:25,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.8152,81.52,24.1,30.0,
2021-11-02,2021,11,306,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.35,135.0,16.2,76.3,
2021-11-02,2021,11,306,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,1.13,113.0,14.9,77.3,
2021-11-02,2021,11,306,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.94,94.0,14.9,77.3,
2021-11-05,2021,11,309,14:40,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.92,92.0,17.0,43.0,
2021-11-05,2021,11,309,14:40,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.86,86.0,17.0,43.0,
2021-11-08,2021,11,312,14:35,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.55,155.0,20.4,39.4,
2021-11-08,2021,11,312,14:35,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.9603,96.03,20.4,39.4,
2021-11-15,2021,11,319,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.93,93.0,14.5,48.0,
2021-11-15,2021,11,319,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.89,89.0,14.5,48.0,
2021-12-02,2021,12,336,14:35,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.435,143.5,15.8,37.0,
2021-12-02,2021,12,336,14:35,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.958,95.8,15.8,37.0,
2021-12-13,2021,12,347,14:45,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.8823,188.23,19.5,45.0,
2021-12-13,2021,12,347,14:45,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.9529,95.29,19.5,45.0,
2021-12-17,2021,12,351,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.92,92.0,11.0,43.0,
2021-12-17,2021,12,351,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.99,99.0,11.0,43.0,
2022-01-11,2022,1,11,14:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.4574,145.74,19.3,58.7,
2022-01-11,2022,1,11,14:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.0895,108.95,19.3,58.7,
2022-01-17,2022,1,17,14:20,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.5321,153.21,15.6,43.7,
2022-01-17,2022,1,17,14:20,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.9937,99.37,15.6,43.7,
2022-01-17,2022,1,17,13:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.29,129.0,15.3,67.4,
2022-01-17,2022,1,17,13:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.736,73.6,15.3,67.0,
2022-01-17,2022,1,17,14:40,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.92,92.0,10.5,50.0,
2022-01-17,2022,1,17,14:40,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.99,99.0,10.5,50.0,
2022-01-25,2022,1,25,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.9481,194.81,13.9,49.9,
2022-01-25,2022,1,25,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.0901,109.01,13.9,49.9,
2022-01-31,2022,1,31,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.6771,167.71,18.0,35.9,
2022-01-31,2022,1,31,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.9803,98.03,18.0,35.9,
2022-01-31,2022,1,31,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.05,105.0,14.7,46.8,
2022-01-31,2022,1,31,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.82,82.0,14.7,46.8,
2022-01-31,2022,1,31,14:26,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.16,116.0,21.5,40.0,
2022-01-31,2022,1,31,14:26,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.38,138.0,21.5,40.0,
2022-01-31,2022,1,31,15:27,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.22,122.0,19.0,34.0,
2022-01-31,2022,1,31,15:27,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,1.24,124.0,19.0,34.0,
2022-02-07,2022,2,38,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.7375,173.75,24.2,25.0,
2022-02-07,2022,2,38,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.0278,102.78,24.2,25.0,
2022-02-07,2022,2,38,14:35,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.38,138.0,20.0,41.0,
2022-02-07,2022,2,38,14:35,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.04,104.0,20.0,41.0,
2022-02-07,2022,2,38,15:27,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.38,138.0,19.0,34.0,
2022-02-07,2022,2,38,15:27,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,1.22,122.0,19.0,34.0,
2022-02-14,2022,2,45,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.6847,168.47,15.0,41.0,
2022-02-14,2022,2,45,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.1008,110.08,15.0,41.0,
2022-02-14,2022,2,45,14:15,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.1,110.0,16.0,58.2,
2022-02-14,2022,2,45,14:15,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.771,77.1,16.0,58.0,
2022-02-15,2022,2,46,15:15,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.61,161.0,17.8,43.7,
2022-02-15,2022,2,46,15:15,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,1.48,148.0,17.8,43.7,
2022-02-15,2022,2,46,15:50,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.37,137.0,15.4,49.0,
2022-02-15,2022,2,46,15:50,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.35,135.0,15.4,49.0,
2022-02-21,2022,2,52,14:15,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.06,106.0,22.4,47.8,
2022-02-21,2022,2,52,14:15,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.7,70.0,22.4,47.8,
2022-02-21,2022,2,52,14:40,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.16,116.0,19.0,46.8,
2022-02-21,2022,2,52,14:40,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.8,80.0,19.0,46.8,
2022-02-21,2022,2,52,14:25,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.48,148.0,18.7,44.0,
2022-02-21,2022,2,52,14:25,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,1.47,147.0,18.7,44.0,
2022-02-21,2022,2,52,15:15,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.28,128.0,24.4,32.1,
2022-02-21,2022,2,52,15:15,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.38,138.0,24.4,32.0,
2022-02-22,2022,2,53,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.4603,146.03,20.7,28.0,
2022-02-22,2022,2,53,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.2602,126.02,20.7,28.0,
2022-03-07,2022,3,66,14:12,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.04,104.0,16.3,54.1,
2022-03-07,2022,3,66,14:12,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.71,71.0,16.3,54.1,
2022-03-07,2022,3,66,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.97,97.0,13.2,42.6,
2022-03-07,2022,3,66,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.79,79.0,13.2,42.6,
2022-03-07,2022,3,66,13:30,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,0.94,94.0,16.6,31.8,
2022-03-08,2022,3,67,13:30,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.38,138.0,16.6,32.0,
2022-03-09,2022,3,68,14:00,Médio Tejo e Lezíria do tejo,Chamusca,Esteva,Matos mediterrânicos,1.02,102.0,18.3,33.0,
2022-03-10,2022,3,69,14:00,Médio Tejo e Lezíria do tejo,Chamusca,Tojo,Matos atlânticos,0.87,87.0,18.3,33.0,
2022-03-14,2022,3,73,14:05,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,1.08,108.0,15.8,63.6,
2022-03-14,2022,3,73,14:05,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.71,71.0,15.8,63.6,
2022-03-14,2022,3,73,14:00,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.34,134.0,14.8,63.3,
2022-03-14,2022,3,73,14:00,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.05,105.0,14.8,63.3,
2022-03-21,2022,3,80,14:15,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.08,108.0,14.5,55.3,
2022-03-21,2022,3,80,14:15,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.78,78.0,14.5,55.3,
